Index: 21, Salutary Label: 1, Ground Truth: 1, Influence Score: 6.87368301441893e-05
Index: 15954, Salutary Label: 4, Ground Truth: 4, Influence Score: 525.509033203125
Index: 15967, Salutary Label: 7, Ground Truth: 7, Influence Score: 524469.375
Index: 16002, Salutary Label: 2, Ground Truth: 2, Influence Score: 17.30145835876465
Index: 16069, Salutary Label: 9, Ground Truth: 1, Influence Score: 572473.0
Index: 16081, Salutary Label: 1, Ground Truth: 9, Influence Score: 391089.9375
Index: 16090, Salutary Label: 0, Ground Truth: 0, Influence Score: 93156.1171875
Index: 16109, Salutary Label: 9, Ground Truth: 9, Influence Score: 925.91455078125
Index: 16111, Salutary Label: 1, Ground Truth: 1, Influence Score: 29534.015625
Index: 16123, Salutary Label: 3, Ground Truth: 3, Influence Score: 83.37303924560547
Index: 16130, Salutary Label: 0, Ground Truth: 0, Influence Score: 205.10906982421875
Index: 16165, Salutary Label: 5, Ground Truth: 5, Influence Score: 58.40005874633789
Index: 16181, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0015237238258123398
Index: 16241, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.06585574150085449
Index: 16255, Salutary Label: 5, Ground Truth: 4, Influence Score: 1437709.125
Index: 16261, Salutary Label: 1, Ground Truth: 1, Influence Score: 814.48876953125
Index: 16273, Salutary Label: 3, Ground Truth: 9, Influence Score: 459334.34375
Index: 16328, Salutary Label: 8, Ground Truth: 8, Influence Score: 37.248775482177734
Index: 16351, Salutary Label: 1, Ground Truth: 1, Influence Score: 6981.44189453125
Index: 16361, Salutary Label: 1, Ground Truth: 1, Influence Score: 154120.171875
Index: 16372, Salutary Label: 2, Ground Truth: 2, Influence Score: 1447814.0
Index: 16392, Salutary Label: 2, Ground Truth: 2, Influence Score: 3.275993824005127
Index: 16409, Salutary Label: 9, Ground Truth: 9, Influence Score: 1770597.75
Index: 16421, Salutary Label: 1, Ground Truth: 1, Influence Score: 42.032508850097656
Index: 16480, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.12876032292842865
Index: 16541, Salutary Label: 1, Ground Truth: 1, Influence Score: 119566.6875
Index: 16567, Salutary Label: 7, Ground Truth: 7, Influence Score: 4967.88134765625
Index: 16578, Salutary Label: 8, Ground Truth: 8, Influence Score: 5.650150569636025e-07
Index: 16590, Salutary Label: 0, Ground Truth: 2, Influence Score: 153889.515625
Index: 16651, Salutary Label: 1, Ground Truth: 1, Influence Score: 656.808837890625
Index: 16669, Salutary Label: 9, Ground Truth: 9, Influence Score: 2302.40283203125
Index: 16682, Salutary Label: 2, Ground Truth: 2, Influence Score: 31.45815658569336
Index: 16719, Salutary Label: 9, Ground Truth: 9, Influence Score: 788535.875
Index: 16720, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.06677569448947906
Index: 16739, Salutary Label: 9, Ground Truth: 9, Influence Score: 26.45804214477539
Index: 16741, Salutary Label: 1, Ground Truth: 9, Influence Score: 663859.625
Index: 16761, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.013787776231765747
Index: 16773, Salutary Label: 3, Ground Truth: 3, Influence Score: 243969.1875
Index: 16781, Salutary Label: 1, Ground Truth: 8, Influence Score: 24531.0703125
Index: 16819, Salutary Label: 9, Ground Truth: 9, Influence Score: 6663.7880859375
Index: 16828, Salutary Label: 8, Ground Truth: 8, Influence Score: 1.956963062286377
Index: 16867, Salutary Label: 7, Ground Truth: 7, Influence Score: 177282.671875
Index: 16880, Salutary Label: 0, Ground Truth: 0, Influence Score: 150830.59375
Index: 16921, Salutary Label: 1, Ground Truth: 1, Influence Score: 143.06680297851562
Index: 16939, Salutary Label: 9, Ground Truth: 9, Influence Score: 153962.28125
Index: 16940, Salutary Label: 0, Ground Truth: 0, Influence Score: 238262.59375
Index: 16955, Salutary Label: 5, Ground Truth: 5, Influence Score: 57382.2578125
Index: 16971, Salutary Label: 1, Ground Truth: 1, Influence Score: 41500.4921875
Index: 16980, Salutary Label: 0, Ground Truth: 0, Influence Score: 1282.37890625
Index: 16997, Salutary Label: 7, Ground Truth: 7, Influence Score: 21.073179244995117
Index: 17029, Salutary Label: 9, Ground Truth: 9, Influence Score: 136362.53125
Index: 17031, Salutary Label: 1, Ground Truth: 1, Influence Score: 26.976116180419922
Index: 17050, Salutary Label: 0, Ground Truth: 0, Influence Score: 1025.5240478515625
Index: 17102, Salutary Label: 2, Ground Truth: 2, Influence Score: 17848.248046875
Index: 17149, Salutary Label: 9, Ground Truth: 9, Influence Score: 1979.009521484375
Index: 17189, Salutary Label: 9, Ground Truth: 9, Influence Score: 2201.890380859375
Index: 17199, Salutary Label: 9, Ground Truth: 9, Influence Score: 32817.96484375
Index: 17229, Salutary Label: 9, Ground Truth: 9, Influence Score: 10034.482421875
Index: 17249, Salutary Label: 9, Ground Truth: 9, Influence Score: 85691.5
Index: 17257, Salutary Label: 7, Ground Truth: 7, Influence Score: 888475.125
Index: 17290, Salutary Label: 0, Ground Truth: 0, Influence Score: 360.2778015136719
Index: 17317, Salutary Label: 7, Ground Truth: 0, Influence Score: 1138819.125
Index: 17322, Salutary Label: 2, Ground Truth: 2, Influence Score: 1835.0924072265625
Index: 17369, Salutary Label: 9, Ground Truth: 9, Influence Score: 57045.76171875
Index: 17459, Salutary Label: 9, Ground Truth: 9, Influence Score: 1580.4072265625
Index: 17502, Salutary Label: 2, Ground Truth: 2, Influence Score: 20.897377014160156
Index: 17517, Salutary Label: 7, Ground Truth: 4, Influence Score: 448647.5
Index: 17531, Salutary Label: 1, Ground Truth: 1, Influence Score: 389696.53125
Index: 17570, Salutary Label: 0, Ground Truth: 0, Influence Score: 3.9660072326660156
Index: 17580, Salutary Label: 0, Ground Truth: 0, Influence Score: 20.120311737060547
Index: 17590, Salutary Label: 0, Ground Truth: 0, Influence Score: 26327.623046875
Index: 17625, Salutary Label: 5, Ground Truth: 5, Influence Score: 0.07640276104211807
Index: 17669, Salutary Label: 9, Ground Truth: 9, Influence Score: 2159.95556640625
Index: 17680, Salutary Label: 0, Ground Truth: 0, Influence Score: 92558.0
Index: 17697, Salutary Label: 7, Ground Truth: 7, Influence Score: 271342.46875
Index: 17707, Salutary Label: 7, Ground Truth: 7, Influence Score: 176541.125
Index: 17731, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.020460069179534912
Index: 17740, Salutary Label: 0, Ground Truth: 0, Influence Score: 4.733460903167725
Index: 17769, Salutary Label: 9, Ground Truth: 9, Influence Score: 151141.890625
Index: 17801, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.0058849528431892395
Index: 17820, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.05802519991993904
Index: 17837, Salutary Label: 7, Ground Truth: 4, Influence Score: 1170562.125
Index: 17879, Salutary Label: 9, Ground Truth: 9, Influence Score: 12260.1416015625
Index: 17888, Salutary Label: 8, Ground Truth: 8, Influence Score: 2.633864164352417
Index: 17899, Salutary Label: 9, Ground Truth: 9, Influence Score: 33499.62109375
Index: 17920, Salutary Label: 0, Ground Truth: 0, Influence Score: 109176.375
Index: 17931, Salutary Label: 1, Ground Truth: 9, Influence Score: 1813.1904296875
Index: 17947, Salutary Label: 7, Ground Truth: 7, Influence Score: 49160.8671875
Index: 17953, Salutary Label: 3, Ground Truth: 3, Influence Score: 44371.359375
Index: 17992, Salutary Label: 2, Ground Truth: 2, Influence Score: 1503.893798828125
Index: 18020, Salutary Label: 0, Ground Truth: 8, Influence Score: 56330.7734375
Index: 18034, Salutary Label: 4, Ground Truth: 4, Influence Score: 492547.75
Index: 18061, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.12190957367420197
Index: 18082, Salutary Label: 2, Ground Truth: 2, Influence Score: 144901.90625
Index: 18099, Salutary Label: 9, Ground Truth: 2, Influence Score: 1028839.0
Index: 18101, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.003084154799580574
Index: 18111, Salutary Label: 1, Ground Truth: 1, Influence Score: 57.84925079345703
Index: 18151, Salutary Label: 1, Ground Truth: 1, Influence Score: 7.786301136016846
Index: 18169, Salutary Label: 9, Ground Truth: 8, Influence Score: 937836.0
Index: 18179, Salutary Label: 9, Ground Truth: 9, Influence Score: 4690.48095703125
Index: 18190, Salutary Label: 0, Ground Truth: 1, Influence Score: 181258.90625
Index: 18211, Salutary Label: 1, Ground Truth: 1, Influence Score: 78.87147521972656
Index: 18228, Salutary Label: 8, Ground Truth: 8, Influence Score: 29.986637115478516
Index: 18239, Salutary Label: 9, Ground Truth: 9, Influence Score: 185.9434356689453
Index: 18247, Salutary Label: 7, Ground Truth: 7, Influence Score: 105992.359375
Index: 18287, Salutary Label: 7, Ground Truth: 7, Influence Score: 184900.34375
Index: 18328, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.01962926983833313
Index: 18379, Salutary Label: 9, Ground Truth: 9, Influence Score: 69759.1875
Index: 18419, Salutary Label: 9, Ground Truth: 9, Influence Score: 119.12308502197266
Index: 18423, Salutary Label: 3, Ground Truth: 3, Influence Score: 1205298.875
Index: 18449, Salutary Label: 9, Ground Truth: 9, Influence Score: 74961.015625
Index: 18450, Salutary Label: 0, Ground Truth: 0, Influence Score: 116.24095153808594
Index: 18499, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.00043801782885566354
Index: 18511, Salutary Label: 1, Ground Truth: 1, Influence Score: 26.152095794677734
Index: 18520, Salutary Label: 0, Ground Truth: 0, Influence Score: 22.766223907470703
Index: 18530, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.00014870584709569812
Index: 18562, Salutary Label: 2, Ground Truth: 2, Influence Score: 2244.674072265625
Index: 18585, Salutary Label: 5, Ground Truth: 5, Influence Score: 31465.193359375
Index: 18602, Salutary Label: 2, Ground Truth: 2, Influence Score: 892.0031127929688
Index: 18625, Salutary Label: 5, Ground Truth: 5, Influence Score: 5.455540180206299
Index: 18631, Salutary Label: 1, Ground Truth: 1, Influence Score: 2316.439208984375
Index: 18652, Salutary Label: 2, Ground Truth: 2, Influence Score: 565906.625
Index: 18685, Salutary Label: 5, Ground Truth: 2, Influence Score: 1341876.25
Index: 18700, Salutary Label: 0, Ground Truth: 0, Influence Score: 7.276870019268245e-05
Index: 18719, Salutary Label: 9, Ground Truth: 9, Influence Score: 8931.46484375
Index: 18727, Salutary Label: 7, Ground Truth: 0, Influence Score: 581305.125
Index: 18731, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.000525810057297349
Index: 18751, Salutary Label: 1, Ground Truth: 1, Influence Score: 348.19024658203125
Index: 18760, Salutary Label: 0, Ground Truth: 0, Influence Score: 52366.70703125
Index: 18779, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.016891509294509888
Index: 18802, Salutary Label: 2, Ground Truth: 2, Influence Score: 113319.96875
Index: 18824, Salutary Label: 4, Ground Truth: 4, Influence Score: 2826.639892578125
Index: 18849, Salutary Label: 9, Ground Truth: 9, Influence Score: 273.6938171386719
Index: 18928, Salutary Label: 8, Ground Truth: 8, Influence Score: 69.94204711914062
Index: 18930, Salutary Label: 0, Ground Truth: 0, Influence Score: 385063.6875
Index: 18950, Salutary Label: 0, Ground Truth: 0, Influence Score: 21235.091796875
Index: 18971, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.007561609148979187
Index: 18992, Salutary Label: 2, Ground Truth: 2, Influence Score: 1730653.5
Index: 19041, Salutary Label: 1, Ground Truth: 1, Influence Score: 281175.09375
Index: 19057, Salutary Label: 7, Ground Truth: 7, Influence Score: 810227.0625
Index: 19068, Salutary Label: 8, Ground Truth: 8, Influence Score: 4.739129543304443
Index: 19101, Salutary Label: 1, Ground Truth: 1, Influence Score: 5.952440915280022e-06
Index: 19111, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.0011226525530219078
Index: 19139, Salutary Label: 9, Ground Truth: 9, Influence Score: 2028.010986328125
Index: 19152, Salutary Label: 2, Ground Truth: 2, Influence Score: 4.8980512619018555
Index: 19171, Salutary Label: 1, Ground Truth: 0, Influence Score: 194.937744140625
Index: 19201, Salutary Label: 1, Ground Truth: 1, Influence Score: 10.695320129394531
Index: 19215, Salutary Label: 5, Ground Truth: 5, Influence Score: 1544328.5
Index: 19220, Salutary Label: 0, Ground Truth: 0, Influence Score: 532633.125
Index: 19230, Salutary Label: 0, Ground Truth: 0, Influence Score: 1918421.875
Index: 19277, Salutary Label: 7, Ground Truth: 8, Influence Score: 1715284.0
Index: 19295, Salutary Label: 5, Ground Truth: 3, Influence Score: 405523.34375
Index: 19309, Salutary Label: 9, Ground Truth: 9, Influence Score: 3549.00390625
Index: 19311, Salutary Label: 1, Ground Truth: 1, Influence Score: 62220.29296875
Index: 19331, Salutary Label: 1, Ground Truth: 1, Influence Score: 133.74607849121094
Index: 19340, Salutary Label: 0, Ground Truth: 0, Influence Score: 781.8889770507812
Index: 19359, Salutary Label: 9, Ground Truth: 9, Influence Score: 281153.65625
Index: 19362, Salutary Label: 2, Ground Truth: 2, Influence Score: -0.06826667487621307
Index: 19370, Salutary Label: 0, Ground Truth: 0, Influence Score: 108341.859375
Index: 19389, Salutary Label: 9, Ground Truth: 8, Influence Score: 1544706.25
Index: 19430, Salutary Label: 0, Ground Truth: 0, Influence Score: 40933.8828125
Index: 19450, Salutary Label: 0, Ground Truth: 0, Influence Score: 18.825454711914062
Index: 19471, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00034124311059713364
Index: 19481, Salutary Label: 1, Ground Truth: 0, Influence Score: 130036.46875
Index: 19499, Salutary Label: 9, Ground Truth: 9, Influence Score: 36.62392044067383
Index: 19507, Salutary Label: 7, Ground Truth: 7, Influence Score: 220089.6875
Index: 19521, Salutary Label: 1, Ground Truth: 1, Influence Score: 2.385336399078369
Index: 19539, Salutary Label: 9, Ground Truth: 9, Influence Score: 3471.015625
Index: 19542, Salutary Label: 2, Ground Truth: 2, Influence Score: 454010.3125
Index: 19553, Salutary Label: 3, Ground Truth: 5, Influence Score: 15520.9140625
Index: 19571, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.0009417473338544369
Index: 19609, Salutary Label: 9, Ground Truth: 9, Influence Score: 70.66619873046875
Index: 19619, Salutary Label: 9, Ground Truth: 9, Influence Score: 1989772.375
Index: 19629, Salutary Label: 9, Ground Truth: 9, Influence Score: 9.218746185302734
Index: 19631, Salutary Label: 1, Ground Truth: 1, Influence Score: 32697.40625
Index: 19659, Salutary Label: 9, Ground Truth: 8, Influence Score: 1519212.5
Index: 19680, Salutary Label: 0, Ground Truth: 0, Influence Score: 253705.125
Index: 19695, Salutary Label: 5, Ground Truth: 5, Influence Score: 11199.873046875
Index: 19702, Salutary Label: 2, Ground Truth: 2, Influence Score: 1538448.0
Index: 19719, Salutary Label: 9, Ground Truth: 9, Influence Score: 66659.9609375
Index: 19731, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.008069992065429688
Index: 19740, Salutary Label: 0, Ground Truth: 0, Influence Score: 34751.828125
Index: 19751, Salutary Label: 1, Ground Truth: 8, Influence Score: 1755404.0
Index: 19789, Salutary Label: 9, Ground Truth: 9, Influence Score: 3965.07177734375
Index: 19809, Salutary Label: 9, Ground Truth: 9, Influence Score: 520870.84375
Index: 19839, Salutary Label: 9, Ground Truth: 8, Influence Score: 1813310.625
Index: 19851, Salutary Label: 1, Ground Truth: 1, Influence Score: 20957.880859375
Index: 19869, Salutary Label: 9, Ground Truth: 9, Influence Score: 561.1416015625
Index: 19877, Salutary Label: 7, Ground Truth: 2, Influence Score: 701021.0
Index: 19880, Salutary Label: 0, Ground Truth: 0, Influence Score: 177.6090087890625
Index: 19938, Salutary Label: 8, Ground Truth: 8, Influence Score: 492.27960205078125
Index: 19941, Salutary Label: 1, Ground Truth: 1, Influence Score: -0.0023838747292757034
Index: 19958, Salutary Label: 8, Ground Truth: 8, Influence Score: 45.94255065917969
Index: 19989, Salutary Label: 9, Ground Truth: 9, Influence Score: 1105187.0
Index: 20011, Salutary Label: 1, Ground Truth: 5, Influence Score: 961493.375
Index: 20029, Salutary Label: 9, Ground Truth: 8, Influence Score: 874639.75
Index: 20031, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.00010733849194366485
Index: 20059, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.011658933013677597
Index: 20062, Salutary Label: 2, Ground Truth: 2, Influence Score: -0.00011948186147492379
Index: 20091, Salutary Label: 1, Ground Truth: 1, Influence Score: 85419.328125
Index: 20109, Salutary Label: 9, Ground Truth: 9, Influence Score: 640.6724853515625
Index: 20119, Salutary Label: 9, Ground Truth: 9, Influence Score: 2687.38720703125
Index: 20121, Salutary Label: 1, Ground Truth: 1, Influence Score: 61.51287841796875
Index: 20150, Salutary Label: 0, Ground Truth: 0, Influence Score: 448.64410400390625
Index: 20198, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.0018601150950416923
Index: 20209, Salutary Label: 9, Ground Truth: 9, Influence Score: 124832.359375
Index: 20211, Salutary Label: 1, Ground Truth: 1, Influence Score: 3.203281085006893e-05
Index: 20239, Salutary Label: 9, Ground Truth: 9, Influence Score: 1882314.375
Index: 20280, Salutary Label: 0, Ground Truth: 0, Influence Score: 1625142.375
Index: 20307, Salutary Label: 7, Ground Truth: 7, Influence Score: 150555.34375
Index: 20319, Salutary Label: 9, Ground Truth: 9, Influence Score: 0.05543149262666702
Index: 20389, Salutary Label: 9, Ground Truth: 9, Influence Score: 4.3569841384887695
Index: 20418, Salutary Label: 8, Ground Truth: 8, Influence Score: -0.0140848308801651
Index: 20429, Salutary Label: 9, Ground Truth: 9, Influence Score: 326776.3125
Index: 20431, Salutary Label: 1, Ground Truth: 8, Influence Score: 965225.0
Correct labels: 737/890
