Index: 71, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.1311263733659871e-05
Index: 16471, Salutary Label: 1, Ground Truth: 9, Influence Score: 7648.640625
Index: 16503, Salutary Label: 3, Ground Truth: 6, Influence Score: 916801.6875
Index: 16515, Salutary Label: 5, Ground Truth: 5, Influence Score: 297.36712646484375
Index: 16546, Salutary Label: 6, Ground Truth: 6, Influence Score: 4947.40869140625
Index: 16581, Salutary Label: 1, Ground Truth: 2, Influence Score: 1430451.0
Index: 16607, Salutary Label: 7, Ground Truth: 7, Influence Score: 52502.15625
Index: 16621, Salutary Label: 1, Ground Truth: 1, Influence Score: 650.6251831054688
Index: 16638, Salutary Label: 8, Ground Truth: 8, Influence Score: 189055.203125
Index: 16667, Salutary Label: 7, Ground Truth: 7, Influence Score: 219.55316162109375
Index: 16675, Salutary Label: 5, Ground Truth: 5, Influence Score: 1606842.75
Index: 16717, Salutary Label: 7, Ground Truth: 7, Influence Score: 23.746261596679688
Index: 16755, Salutary Label: 5, Ground Truth: 3, Influence Score: 117823.4609375
Index: 16770, Salutary Label: 0, Ground Truth: 0, Influence Score: 17403.6796875
Index: 16808, Salutary Label: 8, Ground Truth: 8, Influence Score: 4513.5029296875
Index: 16838, Salutary Label: 8, Ground Truth: 8, Influence Score: 66401.046875
Index: 16858, Salutary Label: 8, Ground Truth: 8, Influence Score: 152.50418090820312
Index: 16881, Salutary Label: 1, Ground Truth: 1, Influence Score: 7.607767581939697
Index: 16890, Salutary Label: 0, Ground Truth: 0, Influence Score: 22.163272857666016
Index: 16921, Salutary Label: 1, Ground Truth: 1, Influence Score: 33.34103012084961
Index: 16938, Salutary Label: 8, Ground Truth: 8, Influence Score: 720431.375
Index: 16940, Salutary Label: 0, Ground Truth: 0, Influence Score: 8700.2578125
Index: 16977, Salutary Label: 7, Ground Truth: 6, Influence Score: 1195829.0
Index: 17036, Salutary Label: 6, Ground Truth: 6, Influence Score: 0.7770285606384277
Index: 17068, Salutary Label: 8, Ground Truth: 8, Influence Score: 1269.714111328125
Index: 17071, Salutary Label: 1, Ground Truth: 1, Influence Score: -6.247253622859716e-06
Index: 17128, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.20329329371452332
Index: 17148, Salutary Label: 8, Ground Truth: 8, Influence Score: 543.07421875
Index: 17178, Salutary Label: 8, Ground Truth: 8, Influence Score: 7770.2099609375
Index: 17186, Salutary Label: 6, Ground Truth: 6, Influence Score: 6460.568359375
Index: 17198, Salutary Label: 8, Ground Truth: 8, Influence Score: 3983.39208984375
Index: 17245, Salutary Label: 5, Ground Truth: 5, Influence Score: 76324.6953125
Index: 17273, Salutary Label: 3, Ground Truth: 3, Influence Score: 21.870447158813477
Index: 17288, Salutary Label: 8, Ground Truth: 8, Influence Score: 22.311119079589844
Index: 17325, Salutary Label: 5, Ground Truth: 5, Influence Score: 1754859.375
Index: 17348, Salutary Label: 8, Ground Truth: 8, Influence Score: 0.030401170253753662
Index: 17352, Salutary Label: 2, Ground Truth: 4, Influence Score: 1858356.125
Index: 17367, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.012108851224184036
Index: 17392, Salutary Label: 2, Ground Truth: 4, Influence Score: 1209832.5
Index: 17407, Salutary Label: 7, Ground Truth: 7, Influence Score: 1031.333740234375
Index: 17420, Salutary Label: 0, Ground Truth: 0, Influence Score: 6.7925567626953125
Index: 17455, Salutary Label: 5, Ground Truth: 5, Influence Score: 9259.4912109375
Index: 17518, Salutary Label: 8, Ground Truth: 8, Influence Score: 593938.125
Index: 17528, Salutary Label: 8, Ground Truth: 6, Influence Score: 1409778.125
Index: 17545, Salutary Label: 5, Ground Truth: 5, Influence Score: 497.99755859375
Index: 17609, Salutary Label: 9, Ground Truth: 1, Influence Score: 508377.0
Index: 17625, Salutary Label: 5, Ground Truth: 5, Influence Score: 5426.357421875
Index: 17639, Salutary Label: 9, Ground Truth: 9, Influence Score: 44802.76953125
Index: 17669, Salutary Label: 9, Ground Truth: 9, Influence Score: 141757.0
Index: 17701, Salutary Label: 1, Ground Truth: 1, Influence Score: 59140.28125
Index: 17717, Salutary Label: 7, Ground Truth: 4, Influence Score: 189758.953125
Index: 17738, Salutary Label: 8, Ground Truth: 8, Influence Score: 473.53839111328125
Index: 17751, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.3190806210041046
Index: 17799, Salutary Label: 9, Ground Truth: 9, Influence Score: 149355.421875
Index: 17837, Salutary Label: 7, Ground Truth: 7, Influence Score: 11525.9970703125
Index: 17840, Salutary Label: 0, Ground Truth: 0, Influence Score: 1089691.75
Index: 17884, Salutary Label: 4, Ground Truth: 4, Influence Score: 2.2496999008581042e-05
Index: 17901, Salutary Label: 1, Ground Truth: 0, Influence Score: 436.66973876953125
Index: 17919, Salutary Label: 9, Ground Truth: 9, Influence Score: 3793.580810546875
Index: 17926, Salutary Label: 6, Ground Truth: 6, Influence Score: 0.093449667096138
Index: 18037, Salutary Label: 7, Ground Truth: 7, Influence Score: 17890.51953125
Index: 18088, Salutary Label: 8, Ground Truth: 8, Influence Score: 155.0726776123047
Index: 18099, Salutary Label: 9, Ground Truth: 9, Influence Score: 375.2332763671875
Index: 18141, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.002474819077178836
Index: 18157, Salutary Label: 7, Ground Truth: 7, Influence Score: 168.43862915039062
Index: 18181, Salutary Label: 1, Ground Truth: 1, Influence Score: 9291.49609375
Index: 18212, Salutary Label: 2, Ground Truth: 2, Influence Score: 15446.5556640625
Index: 18243, Salutary Label: 3, Ground Truth: 3, Influence Score: 112327.65625
Index: 18279, Salutary Label: 9, Ground Truth: 6, Influence Score: 1387242.5
Index: 18285, Salutary Label: 5, Ground Truth: 5, Influence Score: 48083.37890625
Index: 18302, Salutary Label: 2, Ground Truth: 0, Influence Score: 1847497.875
Index: 18318, Salutary Label: 8, Ground Truth: 8, Influence Score: 4617.61328125
Index: 18339, Salutary Label: 9, Ground Truth: 9, Influence Score: 158953.09375
Index: 18359, Salutary Label: 9, Ground Truth: 9, Influence Score: 438973.0625
Index: 18370, Salutary Label: 0, Ground Truth: 0, Influence Score: 69.19417572021484
Index: 18411, Salutary Label: 1, Ground Truth: 1, Influence Score: 1.281867980651441e-07
Index: 18428, Salutary Label: 8, Ground Truth: 8, Influence Score: 3.500113010406494
Index: 18459, Salutary Label: 9, Ground Truth: 9, Influence Score: 1000956.875
Index: 18469, Salutary Label: 9, Ground Truth: 9, Influence Score: 145318.875
Index: 18482, Salutary Label: 2, Ground Truth: 5, Influence Score: 533605.1875
Index: 18492, Salutary Label: 2, Ground Truth: 4, Influence Score: 1516913.125
Index: 18500, Salutary Label: 0, Ground Truth: 0, Influence Score: 2.4770760536193848
Index: 18549, Salutary Label: 9, Ground Truth: 9, Influence Score: 16.403589248657227
Index: 18595, Salutary Label: 5, Ground Truth: 5, Influence Score: 1612057.875
Index: 18619, Salutary Label: 9, Ground Truth: 9, Influence Score: 25582.828125
Index: 18667, Salutary Label: 7, Ground Truth: 3, Influence Score: 1659292.625
Index: 18718, Salutary Label: 8, Ground Truth: 8, Influence Score: 17.42458152770996
Index: 18721, Salutary Label: 1, Ground Truth: 1, Influence Score: 0.005130595527589321
Index: 18733, Salutary Label: 3, Ground Truth: 3, Influence Score: 162601.453125
Index: 18778, Salutary Label: 8, Ground Truth: 8, Influence Score: 925129.6875
Index: 18809, Salutary Label: 9, Ground Truth: 9, Influence Score: 813.393310546875
Index: 18819, Salutary Label: 9, Ground Truth: 9, Influence Score: 72878.078125
Index: 18845, Salutary Label: 5, Ground Truth: 5, Influence Score: 206937.078125
Index: 18879, Salutary Label: 9, Ground Truth: 9, Influence Score: 36578.71875
Index: 18897, Salutary Label: 7, Ground Truth: 7, Influence Score: 11785.8828125
Index: 18916, Salutary Label: 6, Ground Truth: 6, Influence Score: 1668.6932373046875
Index: 18931, Salutary Label: 1, Ground Truth: 1, Influence Score: 389.2000732421875
Index: 18970, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.09514308720827103
Index: 18981, Salutary Label: 1, Ground Truth: 1, Influence Score: 265.1729736328125
Index: 19001, Salutary Label: 1, Ground Truth: 1, Influence Score: 919.6494750976562
Index: 19038, Salutary Label: 8, Ground Truth: 8, Influence Score: 369033.625
Index: 19041, Salutary Label: 1, Ground Truth: 8, Influence Score: 1167832.0
Index: 19081, Salutary Label: 1, Ground Truth: 1, Influence Score: 42492.3984375
Index: 19116, Salutary Label: 6, Ground Truth: 3, Influence Score: 6083.88671875
Index: 19128, Salutary Label: 8, Ground Truth: 8, Influence Score: 349.0130310058594
Index: 19131, Salutary Label: 1, Ground Truth: 3, Influence Score: 957346.125
Index: 19157, Salutary Label: 7, Ground Truth: 7, Influence Score: 1853.8641357421875
Index: 19206, Salutary Label: 6, Ground Truth: 6, Influence Score: 1.1333831548690796
Index: 19228, Salutary Label: 8, Ground Truth: 8, Influence Score: 620108.4375
Index: 19237, Salutary Label: 7, Ground Truth: 7, Influence Score: 4844.42578125
Index: 19335, Salutary Label: 5, Ground Truth: 4, Influence Score: 663077.4375
Index: 19349, Salutary Label: 9, Ground Truth: 9, Influence Score: 454279.625
Index: 19358, Salutary Label: 8, Ground Truth: 8, Influence Score: 1322685.5
Index: 19385, Salutary Label: 5, Ground Truth: 5, Influence Score: 259931.21875
Index: 19391, Salutary Label: 1, Ground Truth: 1, Influence Score: 9.497490282228682e-06
Index: 19401, Salutary Label: 1, Ground Truth: 1, Influence Score: 12.824845314025879
Index: 19429, Salutary Label: 9, Ground Truth: 9, Influence Score: 1763775.0
Index: 19470, Salutary Label: 0, Ground Truth: 0, Influence Score: 60.0365104675293
Index: 19481, Salutary Label: 1, Ground Truth: 1, Influence Score: 260720.71875
Index: 19497, Salutary Label: 7, Ground Truth: 7, Influence Score: 1973409.5
Index: 19553, Salutary Label: 3, Ground Truth: 3, Influence Score: 466189.6875
Index: 19586, Salutary Label: 6, Ground Truth: 6, Influence Score: 43502.78125
Index: 19628, Salutary Label: 8, Ground Truth: 8, Influence Score: 1278700.0
Index: 19639, Salutary Label: 9, Ground Truth: 9, Influence Score: 1889423.0
Index: 19686, Salutary Label: 6, Ground Truth: 6, Influence Score: 15.122953414916992
Index: 19703, Salutary Label: 3, Ground Truth: 3, Influence Score: 4005.5927734375
Index: 19716, Salutary Label: 6, Ground Truth: 6, Influence Score: 16857.158203125
Index: 19728, Salutary Label: 8, Ground Truth: 8, Influence Score: 13.866539001464844
Index: 19737, Salutary Label: 7, Ground Truth: 7, Influence Score: 986.0604248046875
Index: 19759, Salutary Label: 9, Ground Truth: 9, Influence Score: 1285133.25
Index: 19767, Salutary Label: 7, Ground Truth: 7, Influence Score: 4333.5537109375
Index: 19787, Salutary Label: 7, Ground Truth: 7, Influence Score: 25.684070587158203
Index: 19869, Salutary Label: 9, Ground Truth: 9, Influence Score: 595531.25
Index: 19886, Salutary Label: 6, Ground Truth: 6, Influence Score: 477.1811828613281
Index: 19905, Salutary Label: 5, Ground Truth: 3, Influence Score: 1477949.125
Index: 19990, Salutary Label: 0, Ground Truth: 0, Influence Score: 28.54433822631836
Index: 20018, Salutary Label: 8, Ground Truth: 8, Influence Score: 237299.5625
Index: 20029, Salutary Label: 9, Ground Truth: 9, Influence Score: 197252.921875
Index: 20038, Salutary Label: 8, Ground Truth: 8, Influence Score: 150151.1875
Index: 20060, Salutary Label: 0, Ground Truth: 0, Influence Score: 0.012635445222258568
Index: 20077, Salutary Label: 7, Ground Truth: 6, Influence Score: 1547772.75
Index: 20098, Salutary Label: 8, Ground Truth: 3, Influence Score: 900877.0
Index: 20117, Salutary Label: 7, Ground Truth: 7, Influence Score: 24.33462905883789
Index: 20131, Salutary Label: 1, Ground Truth: 1, Influence Score: 1834459.375
Index: 20157, Salutary Label: 7, Ground Truth: 7, Influence Score: 12.100484848022461
Index: 20174, Salutary Label: 4, Ground Truth: 4, Influence Score: 21.59965705871582
Index: 20228, Salutary Label: 8, Ground Truth: 8, Influence Score: 375537.46875
Index: 20231, Salutary Label: 1, Ground Truth: 1, Influence Score: 24.975841522216797
Index: 20277, Salutary Label: 7, Ground Truth: 7, Influence Score: 0.06029457971453667
Index: 20315, Salutary Label: 5, Ground Truth: 5, Influence Score: 192144.21875
Index: 20329, Salutary Label: 9, Ground Truth: 9, Influence Score: 2660.701171875
Index: 20352, Salutary Label: 2, Ground Truth: 6, Influence Score: 1406346.375
Index: 20398, Salutary Label: 8, Ground Truth: 8, Influence Score: 1170.462158203125
Index: 20409, Salutary Label: 9, Ground Truth: 9, Influence Score: 121.41155242919922
Index: 20414, Salutary Label: 4, Ground Truth: 2, Influence Score: 0.006925483234226704
Index: 20423, Salutary Label: 3, Ground Truth: 6, Influence Score: 489383.3125
Index: 20431, Salutary Label: 1, Ground Truth: 1, Influence Score: 8.947228707256727e-06
Index: 20476, Salutary Label: 6, Ground Truth: 6, Influence Score: 45.96849822998047
Correct labels: 696/834
